9.098362464692708e-13,-1.7074818401546306e-09,1.232231937473897e-06,-0.00042058506419935526,0.06970348052244191,-5.022540193711507,1652.071586229842
5.914610848143709e-13,-1.0357076128098542e-09,6.989670319117267e-07,-0.0002260642545060601,0.038369678586311906,-3.2758882087772463,1596.9372988910727
4.91893534073638e-13,-7.88248454960143e-10,4.6309456106738986e-07,-0.00011855383071643702,0.014608105394167126,-0.9608316378328254,1523.2720218759314
8.678570762764405e-13,-1.6435572457150787e-09,1.2053373186063013e-06,-0.0004217075013329512,0.07244656946047989,-5.441734150625052,1664.3715454955127
1.0531979786610635e-12,-1.92857934995174e-09,1.32506973389721e-06,-0.0004159080985162919,0.06101497459726346,-3.946875322626738,1594.4076254756437
5.178128687523438e-13,-7.991372929410774e-10,4.116357491334657e-07,-6.019635099643178e-05,-0.007904576184734502,2.236396499520083,1420.9623052765783
5.698132512438387e-13,-9.597656602265784e-10,5.955606736426081e-07,-0.00015743324877011064,0.016092238504167966,-0.245857060393746,1494.8882527594396
4.350817300872165e-13,-6.129178992281997e-10,2.616856222968411e-07,-7.765400552708912e-06,-0.015599386522109349,2.6963159592297643,1404.9376976905514
8.734482372023506e-13,-1.656708754306582e-09,1.2115592428618032e-06,-0.0004199437464730907,0.07079373815849888,-5.176683982415852,1641.1483093849674
3.537659002383412e-13,-4.157614796707232e-10,9.096722031059232e-08,5.732456207610537e-05,-0.026461608602138753,3.3037000343891805,1414.191198051154
4.823245756493591e-13,-7.258714606366846e-10,3.5719388011830973e-07,-4.467429907241763e-05,-0.007378337832983917,1.1956216749617852,1513.7080802134697
8.484951952296489e-13,-1.4911330261677223e-09,9.608459528681038e-07,-0.0002665647078315819,0.029435273614744517,-0.6589696079740861,1485.642706920109
1.0163219763991507e-12,-1.9056585704829708e-09,1.3534549195898309e-06,-0.00044445835715196946,0.06838701132588643,-4.324317060443377,1597.218711977177
7.845012525121492e-13,-1.436581400331915e-09,1.0066344272619495e-06,-0.0003308484716799294,0.05287585809988826,-3.830912237098687,1629.296515194861
7.944480332714533e-13,-1.4510049123103277e-09,1.0144964388795753e-06,-0.0003333914442883307,0.05345375164160959,-3.77164119573672,1573.5077596098781
6.156228053926232e-13,-1.0216702705598346e-09,6.160399019489144e-07,-0.00015903093356856024,0.01930898635228573,-1.8611848355532175,1651.5256452366375
1.0814819343661784e-12,-2.050957248959579e-09,1.4767603085245916e-06,-0.0004916019318150291,0.07544352352201855,-4.390550118554529,1545.8670400371702
7.014147525397343e-13,-1.266113881378617e-09,8.518615637025383e-07,-0.00025048818214676305,0.03035973555741922,-1.1670189418152859,1520.7753539360237
7.162818787629594e-13,-1.2206188217163224e-09,7.539440210022497e-07,-0.00019342183017626025,0.01799363281073596,-0.3933865773759635,1564.2059307114832
7.32470507379409e-13,-1.2510957856904932e-09,7.7414663283332e-07,-0.00019808668202504764,0.017218603912967367,0.22372109214222746,1477.3370097510888
8.34078267598189e-13,-1.524561185396154e-09,1.0549994535106148e-06,-0.0003362845282504877,0.051016271362833265,-3.626064714373342,1612.4882238180253
6.739496587342096e-13,-1.1247034011252766e-09,6.661396536526863e-07,-0.0001529581366670335,0.008335115427965611,0.9262441722717085,1453.9211666445153
5.961080810037283e-13,-9.716216761947715e-10,5.71513678240411e-07,-0.00013817140493950497,0.012067995198867365,-0.17275976269729654,1512.585914346797
9.674457766087668e-13,-1.8886505627230154e-09,1.4201709805863481e-06,-0.000500362574398526,0.08223140453876798,-5.3105547883386635,1603.3777104602323
7.243311573126541e-13,-1.2278727330765905e-09,7.469596932093916e-07,-0.00018502824409141402,0.016490212805839732,-0.5666323760273713,1547.133751828329
6.482078569129262e-13,-9.917924546710466e-10,4.825730602603503e-07,-4.715426421204871e-05,-0.019059466548806192,3.790927119091293,1358.687638951902
3.2755229670864134e-13,-4.42671342643459e-10,1.913099940180162e-07,-2.0247786364151893e-05,-0.0010108049883639225,-0.3627492605256748,1556.068012948188
1.1543669887966572e-12,-2.21187054644774e-09,1.6086035476189215e-06,-0.0005454184944243129,0.08919066305582657,-6.770279516782239,1696.2232080285867
7.968929760967158e-13,-1.4278714789560901e-09,9.804642151003205e-07,-0.0003214259815415947,0.05387545246442915,-4.293487823632631,1612.5746355999472
